episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
100,1.0,0.6286977200307461,-0.38815081488275893,175.99362254975603,-8.752636936390807,1.8137807556707481,[-8.752636936390807 1.8137807556707481],0.0,False,True,0.1826574223251157,1,76.74646745889785,368.744,prepare,0.0
100,2.0,0.6288889807060242,-0.388107630954145,175.99880181101904,-11.395248861325555,1.7326744268119263,[-11.395248861325555 1.7326744268119263],40.0,False,True,0.1824146766012987,1,76.74646745889785,368.83,in_progress,0.0
100,3.0,0.6176348623031581,-0.388276258346844,176.18895658317288,-10.9294721181525,0.7206610242596395,[-10.9294721181525 0.7206610242596395],40.0,False,True,0.19699165038101116,1,76.74646745889785,368.902,in_progress,0.0
100,4.0,0.5964012840225454,-0.3852607500358237,175.83242641177975,7.259133453942333,2.5,[7.259133453942333 2.5],40.0,False,True,0.2249068477241687,1,76.74646745889785,368.941,in_progress,0.0
100,5.0,0.5641238716822202,-0.3843961111790078,176.32290873230335,1.010746076852886,1.8337623434683101,[1.010746076852886 1.8337623434683101],40.0,False,True,0.266881121586762,2,76.74646745889785,369.018,in_progress,0.0
100,6.0,0.5186533872652286,-0.3875824246183018,177.6792235306565,-30.0,1.0884673928322246,[-30.0 1.0884673928322246],40.0,False,True,0.3254672945502063,2,76.74646745889785,369.079,in_progress,0.0
100,7.0,0.45576455595806575,-0.38292989698634344,177.20671214472503,-30.0,0.8272535660484994,[-30.0 0.8272535660484994],40.0,False,True,0.407616371740761,2,76.74646745889785,369.154,in_progress,0.0
100,8.0,0.3951451687786307,-0.36760952449801554,174.41075776556698,23.838722837209232,1.559680663414038,[23.838722837209232 1.559680663414038],60.0,False,True,0.48814097737300616,3,76.74646745889785,369.218,in_progress,0.0
100,9.0,0.31346447802879723,-0.351505203785575,172.7969567957261,16.68288155074876,1.181454305089792,[16.68288155074876 1.181454305089792],60.0,False,True,0.5963102879609854,3,76.74646745889785,369.288,in_progress,0.0
100,10.0,0.25408473786351765,-0.35252129840792057,174.7222962923069,30.0,1.2084815633365031,[30.0 1.2084815633365031],40.0,False,True,0.6729120710224803,3,76.74646745889785,369.347,in_progress,0.0
100,11.0,0.17871532977473661,-0.3675400753826389,179.55971026498423,-24.837007862132026,2.5,[-24.837007862132026 2.5],40.0,False,True,0.7679094960532116,4,76.74646745889785,369.423,in_progress,0.0
100,12.0,0.09464218955417059,-0.3855043757576129,-176.43824894791408,-3.7075316910379073,0.7,[-3.7075316910379073 0.7],40.0,False,True,0.8736804547754209,4,76.74646745889785,369.485,in_progress,0.0
100,13.0,0.0037805682883341185,-0.3848026911923995,-177.7932874782962,-30.0,2.192637530662775,[-30.0 2.192637530662775],40.0,False,True,0.9907706658808304,4,76.74646745889785,369.553,in_progress,0.0
100,14.0,-0.07463628095260959,-0.3772140965756834,179.69501879849818,-14.977982775826774,0.7,[-14.977982775826774 0.7],40.0,False,True,1.093364162075378,4,76.74646745889785,369.609,in_progress,0.0
100,15.0,-0.16181153384666183,-0.3512635207907201,174.0919721992176,-30.0,0.7632546857635534,[-30.0 0.7632546857635534],40.0,False,True,1.210391840188544,5,76.74646745889785,369.676,in_progress,0.0
100,16.0,-0.2573318006161994,-0.3039085498282449,165.93434181933196,-30.0,0.7,[-30.0 0.7],40.0,False,True,1.3418365232043916,5,76.74646745889785,369.754,in_progress,0.0
100,17.0,-0.279823427497335,-0.28849711259675515,163.5904781210554,-30.0,1.2790250734087882,[-30.0 1.2790250734087882],40.0,False,True,1.3735812641618712,5,76.74646745889785,369.815,in_progress,0.0
100,18.0,-0.3342948695304204,-0.24347054991839054,157.29917535246298,26.584012407407215,1.2037908521519953,[26.584012407407215 1.2037908521519953],60.0,False,True,1.451260271008019,5,76.74646745889785,369.887,in_progress,0.0
100,19.0,-0.38589397585924173,-0.20001852422249977,151.89658588661825,17.100259145338903,0.7,[17.100259145338903 0.7],60.0,False,True,1.5249718985191105,5,76.74646745889785,369.95,in_progress,0.0
100,20.0,-0.4403628891046482,-0.17315861572220026,152.3205454116135,-19.513274607629878,2.089174350627771,[-19.513274607629878 2.089174350627771],60.0,False,True,1.5997238506980989,6,76.74646745889785,370.009,in_progress,0.0
100,21.0,-0.502264699760132,-0.14349568091872436,152.68149192808613,-2.8464213546959165,1.7631975537828903,[-2.8464213546959165 1.7631975537828903],60.0,False,True,1.6845377672482695,6,76.74646745889785,370.088,in_progress,0.0
100,22.0,-0.5565254992969753,-0.11245113342663537,152.00325234330222,30.0,2.5,[30.0 2.5],60.0,False,True,1.758100401671833,6,76.74646745889785,370.145,in_progress,0.0
100,23.0,-0.6347047587498934,-0.08298403909025079,154.39573496203136,15.299982971799615,1.4162251152209202,[15.299982971799615 1.4162251152209202],80.0,False,True,1.863690365328257,6,76.74646745889785,370.211,in_progress,0.0
100,24.0,-0.7477384758270033,-0.06802079998776392,161.83422239054616,30.0,0.7,[30.0 0.7],60.0,False,True,2.012235801817326,7,76.74646745889785,370.286,in_progress,0.0
100,25.0,-0.8139125436470502,-0.06916979834520201,166.98923100070286,6.394716224940936,0.7,[6.394716224940936 0.7],60.0,False,True,2.0977229583284744,7,76.74646745889785,370.339,in_progress,0.0
100,26.0,-0.8880389215021482,-0.0732714940809705,171.7271662996167,17.732462136810852,1.1235987309838797,[17.732462136810852 1.1235987309838797],60.0,False,True,2.1920410585103673,7,76.74646745889785,370.412,in_progress,0.0
100,27.0,-0.9677926592849055,-0.08711054748351997,177.32027332037515,20.05311795960084,2.5,[20.05311795960084 2.5],60.0,False,True,2.2933877875112616,7,76.74646745889785,370.479,in_progress,0.0
100,28.0,-1.0390796912048652,-0.11028271824943604,-176.6813585756651,22.457856341661667,0.7647131035359996,[22.457856341661667 0.7647131035359996],60.0,False,True,2.3824474836461826,8,76.74646745889785,370.551,in_progress,0.0
