episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
120,40.0,-2.4678522584826434,0.1029000348246014,174.55626801135574,11.867004862280318,0.7,[11.867004862280318 0.7],60.0,False,True,4.243017023001156,12,76.74646745889785,491.292,in_progress,0.0
120,41.0,-2.5745474791241,0.09803683963321676,177.75406082772994,17.027491595792192,1.1926636801252612,[17.027491595792192 1.1926636801252612],60.0,False,True,4.381896969364309,13,76.74646745889785,491.349,in_progress,0.0
120,42.0,-2.6772609493241095,0.08417681405464279,-178.291271719108,-26.428323778291237,2.3578939488010695,[-26.428323778291237 2.3578939488010695],60.0,False,True,4.523943141542274,13,76.74646745889785,491.42,in_progress,0.0
120,43.0,-2.7778391826400055,0.0690860591083655,-175.73171453394608,20.21501875238706,1.2783886431092024,[20.21501875238706 1.2783886431092024],60.0,False,True,4.65361285550023,13,76.74646745889785,491.494,in_progress,0.0
120,44.0,-2.877909114902801,0.05976941456780156,-175.4002269088641,-6.600704696741744,1.7250440858614198,[-6.600704696741744 1.7250440858614198],60.0,False,True,4.783063774092279,14,76.74646745889785,491.555,in_progress,0.0
120,45.0,-2.9707013859698517,0.05177356735306591,-175.39083591103295,-13.352920518539047,0.7,[-13.352920518539047 0.7],60.0,False,True,4.909565993582817,14,76.74646745889785,491.621,in_progress,0.0
120,46.0,-3.0729993433241547,0.05933525972643272,-178.8794457383972,-30.0,1.1636666991596383,[-30.0 1.1636666991596383],60.0,False,True,5.0431689919631815,14,76.74646745889785,491.687,in_progress,0.0
120,47.0,-3.163909346417639,0.07622608397916852,177.08310784660912,-12.489834972641923,2.2084373455098776,[-12.489834972641923 2.2084373455098776],60.0,False,True,5.1632514367673235,15,76.74646745889785,491.76,in_progress,0.0
120,48.0,-3.241668541043516,0.09553733071339941,173.63280207092998,-14.365475028201665,2.1202343715540124,[-14.365475028201665 2.1202343715540124],60.0,False,True,5.266609753090368,15,76.74646745889785,491.823,in_progress,0.0
120,49.0,-3.3538146411132623,0.13109145146142798,168.82686156578393,7.609921325631923,0.7,[7.609921325631923 0.7],60.0,False,True,5.419404839728288,15,76.74646745889785,491.889,in_progress,0.0
120,50.0,-3.4434650601150243,0.16241665345517783,165.5621628856409,30.0,1.9196758419184992,[30.0 1.9196758419184992],60.0,False,True,5.540154169918058,16,76.74646745889785,491.939,in_progress,0.0
120,51.0,-3.5563977927871298,0.1878999766834497,166.31767820442238,30.0,0.9142701340104293,[30.0 0.9142701340104293],60.0,False,True,5.664409779390573,16,76.74646745889785,492.028,in_progress,0.0
120,52.0,-3.6515771875152736,0.19292883785074819,170.49236820022367,-30.0,2.5,[-30.0 2.5],60.0,False,True,5.785516150583263,16,76.74646745889785,492.078,in_progress,0.0
120,53.0,-3.750586901197823,0.2033923324368863,171.71900342879565,14.69932749135657,0.7,[14.69932749135657 0.7],60.0,False,True,5.914484868849031,17,76.74646745889785,492.153,in_progress,0.0
120,54.0,-3.8537526731042906,0.22432983362830541,170.36514271608357,30.0,0.7,[30.0 0.7],60.0,False,True,6.0488292726520285,17,76.74646745889785,492.225,in_progress,0.0
120,55.0,-3.945229618834049,0.2364540879374695,171.08416705806235,30.0,1.0344435913149237,[30.0 1.0344435913149237],60.0,False,True,6.058803913342423,17,76.74646745889785,492.274,in_progress,0.0
120,56.0,-4.022089040242907,0.23764472575724424,173.46638041223883,13.526654606292801,0.8154519457112486,[13.526654606292801 0.8154519457112486],60.0,False,True,6.152533072291821,17,76.74646745889785,492.358,in_progress,0.0
120,57.0,-4.094185321229107,0.2308096830196326,176.83234983626645,-19.47556109695701,0.7676727635503184,[-19.47556109695701 0.7676727635503184],60.0,False,True,6.243955629440141,17,76.74646745889785,492.422,in_progress,0.0
120,58.0,-4.1587178032759695,0.22397409324171136,179.43832729799806,30.0,2.269474417441355,[30.0 2.269474417441355],60.0,False,True,6.326102861739891,18,76.74646745889785,492.483,in_progress,0.0
120,59.0,-4.227459856396206,0.21063213503441885,-177.01672040225097,30.0,2.5,[30.0 2.5],60.0,False,True,6.41627772142446,18,76.74646745889785,492.55,in_progress,0.0
120,60.0,-4.308753755027224,0.17209340885067165,-169.43799410026136,30.0,2.5,[30.0 2.5],60.0,False,True,6.446759259570942,18,76.74646745889785,492.627,in_progress,0.0
120,61.0,-4.382470675379419,0.1191993573496701,-160.75986104093457,-20.56141241852205,1.4820632749005496,[-20.56141241852205 1.4820632749005496],60.0,False,True,6.5455142431851225,18,76.74646745889785,492.697,in_progress,0.0
120,62.0,-4.472502085583505,0.05458780410505153,-152.58255596216867,30.0,0.7,[30.0 0.7],60.0,False,True,6.689870708209809,19,76.74646745889785,492.754,in_progress,0.0
120,63.0,-4.548007065340154,0.007468745896631629,-149.78779213628238,12.206129269387645,1.5451710386676925,[12.206129269387645 1.5451710386676925],60.0,False,True,6.80573594235622,19,76.74646745889785,492.822,in_progress,0.0
120,64.0,-4.614588662167876,-0.045588019317273284,-146.65875311889658,9.15963589547846,1.7933835912608007,[9.15963589547846 1.7933835912608007],60.0,False,True,6.842204940995744,19,76.74646745889785,492.892,in_progress,0.0
120,65.0,-4.6897391494064795,-0.11030100313742094,-144.02965167986045,30.0,2.5,[30.0 2.5],60.0,False,True,6.971117312362731,19,76.74646745889785,492.958,in_progress,0.0
120,66.0,-4.765324278356145,-0.1897789489606509,-139.70139142893572,13.665021677711579,2.1724319653161994,[13.665021677711579 2.1724319653161994],60.0,False,True,7.113964589053514,20,76.74646745889785,493.023,in_progress,0.0
120,67.0,-4.82734443536435,-0.2732956329162012,-134.61762770503407,9.174389677728385,0.7,[9.174389677728385 0.7],60.0,False,True,7.230777498452455,20,76.74646745889785,493.083,in_progress,0.0
120,68.0,-4.895493542422477,-0.3882387335720912,-126.89789125977323,30.0,2.3060917712887665,[30.0 2.3060917712887665],60.0,False,True,7.372937730109694,20,76.74646745889785,493.156,in_progress,0.0
120,69.0,-4.932570163169109,-0.4688209024124024,-121.05704014030614,30.0,2.5,[30.0 2.5],60.0,False,True,7.485200365503879,21,76.74646745889785,493.204,in_progress,0.0
120,70.0,-4.96534013878122,-0.5816207935028032,-112.5094812970702,-30.0,0.7070519967882452,[-30.0 0.7070519967882452],60.0,False,True,7.622833675951648,21,76.74646745889785,493.289,in_progress,0.0
120,71.0,-4.984252413236775,-0.7059125790691533,-100.04007619807574,30.0,1.7081004556863695,[30.0 1.7081004556863695],60.0,False,True,7.72544113811359,21,76.74646745889785,493.343,in_progress,0.0
120,72.0,-4.991342003339832,-0.8235760281613508,-88.17081354931433,1.3932951580919664,2.5,[1.3932951580919664 2.5],60.0,False,True,7.866102046434037,22,76.74646745889785,493.42,in_progress,0.0
120,73.0,-4.98472670758045,-0.9113655738211877,-79.8161471585015,-0.23090032442328123,2.4516986744414604,[-0.23090032442328123 2.4516986744414604],60.0,False,True,7.9639770923111195,22,76.74646745889785,493.489,in_progress,0.0
120,74.0,-4.962674121367569,-1.0375072444753128,-69.54689100979401,-5.534278805131972,1.0963119503520515,[-5.534278805131972 1.0963119503520515],60.0,False,True,8.093145912792508,22,76.74646745889785,493.556,in_progress,0.0
120,75.0,-4.934039121143829,-1.1357825395165475,-61.41759918526756,-22.447427326204913,2.5,[-22.447427326204913 2.5],40.0,False,True,8.207571599633942,22,76.74646745889785,493.627,in_progress,0.0
120,76.0,-4.898394780924754,-1.2474656014200618,-56.21330546052038,4.200898724312431,1.040741618347306,[4.200898724312431 1.040741618347306],40.0,False,True,8.336584485356774,23,76.74646745889785,493.686,in_progress,0.0
120,77.0,-4.865352188762906,-1.3501307536929934,-54.1335997677507,-15.799773471226938,2.5,[-15.799773471226938 2.5],40.0,False,True,8.49376009812352,23,76.74646745889785,493.747,in_progress,0.0
120,78.0,-4.8292987120677076,-1.448039814911405,-53.93673135328329,-30.0,2.2711321137694607,[-30.0 2.2711321137694607],40.0,False,True,8.618549834266576,24,76.74646745889785,493.827,in_progress,0.0
120,79.0,-4.798268620315565,-1.5712067822023421,-59.95331555493183,-11.428867004578219,2.5,[-11.428867004578219 2.5],40.0,False,True,8.837504341381944,24,76.74646745889785,493.884,in_progress,0.0
120,80.0,-4.767848829409593,-1.739044358115085,-71.07037433376581,-30.0,2.5,[-30.0 2.5],40.0,False,True,9.059698986108604,25,76.74646745889785,493.955,in_progress,0.0
120,81.0,-4.7553553418993175,-1.8337817698044558,-75.70466475861585,30.0,1.595294568239133,[30.0 1.595294568239133],40.0,False,True,9.250974161477462,25,76.74646745889785,494.023,in_progress,0.0
120,82.0,-4.7442513763296885,-1.961613868188577,-81.37505809468207,-18.355201124724893,1.5930665802072197,[-18.355201124724893 1.5930665802072197],40.0,False,True,9.410558971582672,26,76.74646745889785,494.089,in_progress,0.0
120,83.0,-4.726824137705551,-2.09477655630794,-82.54491163175017,-28.167175251508215,1.293530688591113,[-28.167175251508215 1.293530688591113],60.0,False,True,9.625059072969545,26,76.74646745889785,494.144,in_progress,0.0
120,84.0,-4.720576099101069,-2.2119046801844013,-84.42611526444936,1.060296063165648,2.010637074923716,[1.060296063165648 2.010637074923716],40.0,False,True,9.752848944434648,26,76.74646745889785,494.227,in_progress,0.0
120,85.0,-4.715070328253269,-2.3292813757729,-85.63368929340905,-2.7124195918312957,0.7,[-2.7124195918312957 0.7],40.0,False,True,9.88032694312083,27,76.74646745889785,494.289,in_progress,0.0
120,86.0,-4.700461773376241,-2.4319006683550515,-84.0199160682352,23.515697971723476,1.5829148504483062,[23.515697971723476 1.5829148504483062],60.0,False,True,9.986684093667023,27,76.74646745889785,494.353,in_progress,0.0
120,87.0,-4.677563560112799,-2.5474042907662886,-81.66494190007231,30.0,1.5598163684457147,[30.0 1.5598163684457147],60.0,False,True,10.106269953677486,27,76.74646745889785,494.42,in_progress,0.0
120,88.0,-4.647279064312274,-2.648945091546475,-78.43430605345144,-0.38424771183515105,2.0255989259312646,[-0.38424771183515105 2.0255989259312646],60.0,False,True,10.22153593552738,28,76.74646745889785,494.487,in_progress,0.0
120,89.0,-4.609537953464423,-2.780404497904176,-76.5124274791861,30.0,1.089613210123829,[30.0 1.089613210123829],60.0,False,True,10.36523662850193,28,76.74646745889785,494.56,in_progress,0.0
120,90.0,-4.577727304641036,-2.8894510529827673,-75.279443881632,7.83869382209955,0.7,[7.83869382209955 0.7],60.0,False,True,10.418199671962581,28,76.74646745889785,494.621,in_progress,0.0
120,91.0,-4.545685438150772,-2.972740134722749,-73.10158973174603,-3.2256413663377153,0.9547303142720283,[-3.2256413663377153 0.9547303142720283],60.0,False,True,10.50840156522205,28,76.74646745889785,494.691,in_progress,0.0
120,92.0,-4.50922142077615,-3.064673897904975,-71.35233628683338,-30.0,0.707711731525549,[-30.0 0.707711731525549],60.0,False,True,10.609205043203412,29,76.74646745889785,494.756,in_progress,0.0
120,93.0,-4.490010966330296,-3.1281148320508887,-71.79635510147021,25.61553640061564,0.7,[25.61553640061564 0.7],60.0,False,True,10.672038466784757,29,76.74646745889785,494.819,in_progress,0.0
120,94.0,-4.469129982981407,-3.1924824738389623,-71.7966901019787,21.323090673396642,1.6292533053381186,[21.323090673396642 1.6292533053381186],40.0,False,False,10.737360816607852,29,76.74646745889785,494.892,in_progress,0.0
120,95.0,-4.437136886502796,-3.2493893384149235,-68.89201306383049,29.40022640134562,1.9753274047560117,[29.40022640134562 1.9753274047560117],40.0,False,False,10.757502159364314,29,76.74646745889785,494.956,in_progress,0.0
120,96.0,-4.379729185490178,-3.3135662968108415,-62.074842865599884,-3.64431176939463,1.7139841063161485,[-3.64431176939463 1.7139841063161485],40.0,False,False,10.824173509699179,29,76.74646745889785,495.02,in_progress,0.0
120,97.0,-4.3153052335906965,-3.3838444595724115,-56.909781939447704,8.622868221191084,2.106492718838009,[8.622868221191084 2.106492718838009],40.0,False,False,10.937270259447292,29,76.74646745889785,495.083,in_progress,0.0
120,98.0,-4.250974775460262,-3.4601068509854644,-54.28770235705609,12.448806666632521,1.3689008511096028,[12.448806666632521 1.3689008511096028],60.0,False,False,11.053308023722465,30,76.74646745889785,495.145,in_progress,0.0
120,99.0,-4.17869165490761,-3.5303584197391156,-50.459965160736694,-2.4868114491926114,1.2997295442087595,[-2.4868114491926114 1.2997295442087595],60.0,True,False,11.149569911804909,30,76.74646745889785,495.223,off_track,0.0
121,1.0,-3.1907883342614842,-0.03935343182115126,174.15748436070206,4.088196394418695,2.2839336104784675,[4.088196394418695 2.2839336104784675],0.0,False,True,0.18272428212713007,15,76.74646745889785,495.359,prepare,0.0
121,2.0,-3.190546901454332,-0.03929717233556256,174.1432318103737,30.0,0.7485723830523993,[30.0 0.7485723830523993],40.0,False,True,0.18241881956974418,15,76.74646745889785,495.419,in_progress,0.0
121,3.0,-3.1938081138904617,-0.03777524458136543,173.7683704616463,25.962795889861432,1.4434945562877526,[25.962795889861432 1.4434945562877526],80.0,False,True,0.18684832600912027,15,76.74646745889785,495.489,in_progress,0.0
121,4.0,-3.208676582563947,-0.04337785896971111,175.550855035986,30.0,2.196811564973512,[30.0 2.196811564973512],40.0,False,True,0.20537576493092902,15,76.74646745889785,495.556,in_progress,0.0
121,5.0,-3.2370983509176194,-0.056556701424823906,179.22571849949918,16.74082674592303,0.986201340778531,[16.74082674592303 0.986201340778531],40.0,False,True,0.24046352245253588,15,76.74646745889785,495.613,in_progress,0.0
121,6.0,-3.291144194414539,-0.08205630584027473,-174.80308394727658,30.0,1.1750281891797014,[30.0 1.1750281891797014],40.0,False,True,0.30618429531889046,15,76.74646745889785,495.688,in_progress,0.0
121,7.0,-3.3268635224954566,-0.10324443350531358,-170.5647017061885,-30.0,0.7155397738711108,[-30.0 0.7155397738711108],40.0,False,True,0.3492223588458583,15,76.74646745889785,495.759,in_progress,0.0
121,8.0,-3.3800007078392396,-0.13058103826586537,-166.19803954946545,30.0,0.7,[30.0 0.7],40.0,False,True,0.41387733699579166,15,76.74646745889785,495.834,in_progress,0.0
121,9.0,-3.4347913487533983,-0.15523582570956174,-163.6881609658213,8.28085281149643,2.4845691779001275,[8.28085281149643 2.4845691779001275],40.0,False,True,0.48107630193233375,16,76.74646745889785,495.888,in_progress,0.0
121,10.0,-3.4866672071773053,-0.18377682911797974,-160.7618888857191,-10.746648192357,1.4932364632010828,[-10.746648192357 1.4932364632010828],60.0,False,True,0.5439173691056808,16,76.74646745889785,495.956,in_progress,0.0
121,11.0,-3.540505722585235,-0.21027818499164466,-159.00863152936594,-30.0,2.5,[-30.0 2.5],40.0,False,True,0.609605870401344,16,76.74646745889785,496.02,in_progress,0.0
121,12.0,-3.631044246297323,-0.23126860193320703,-161.97335194843944,-3.314623035966761,2.5,[-3.314623035966761 2.5],40.0,False,True,0.7603658343759188,16,76.74646745889785,496.085,in_progress,0.0
121,13.0,-3.7256245442844893,-0.24188383581274173,-166.18553874110768,17.915002127479482,2.5,[17.915002127479482 2.5],40.0,False,True,0.8836427808249157,17,76.74646745889785,496.159,in_progress,0.0
121,14.0,-3.8432851786840914,-0.2627937969594372,-167.62493440764302,30.0,1.1664768264669312,[30.0 1.1664768264669312],40.0,False,True,1.1536557431337204,17,76.74646745889785,496.223,in_progress,0.0
121,15.0,-3.9425672538866303,-0.29441943428992645,-165.5866211558111,22.60375758895772,2.5,[22.60375758895772 2.5],40.0,False,True,1.28933423219372,18,76.74646745889785,496.29,in_progress,0.0
121,16.0,-4.081689154471722,-0.35538521005462026,-160.6796751733753,30.0,1.903066877016841,[30.0 1.903066877016841],40.0,False,True,1.5711953438549946,18,76.74646745889785,496.35,in_progress,0.0
121,17.0,-4.166163079777334,-0.40565774855081466,-156.44857937208874,7.899884678399225,1.0564191989328306,[7.899884678399225 1.0564191989328306],40.0,False,True,1.6990260112412503,19,76.74646745889785,496.404,in_progress,0.0
121,18.0,-4.263006952781108,-0.4642028836332228,-153.05786153442773,-30.0,1.8720895767318821,[-30.0 1.8720895767318821],40.0,False,True,1.9002503934394483,19,76.74646745889785,496.493,in_progress,0.0
121,19.0,-4.365794912201283,-0.5154193981161268,-153.40504144366628,30.0,2.206461471648609,[30.0 2.206461471648609],40.0,False,True,2.0423898643606275,20,76.74646745889785,496.561,in_progress,0.0
121,20.0,-4.4673640995929595,-0.5604533737672619,-154.26560989418235,-30.0,1.8143353656352461,[-30.0 1.8143353656352461],40.0,False,True,2.1777341423868433,20,76.74646745889785,496.619,in_progress,0.0
121,21.0,-4.561777784964269,-0.6058898175250012,-154.29988857745934,20.04180553828961,1.1400060820092919,[20.04180553828961 1.1400060820092919],40.0,False,True,2.3245046247865635,20,76.74646745889785,496.673,in_progress,0.0
121,22.0,-4.670556845206797,-0.6508136761468675,-155.8064372231358,-30.0,0.7,[-30.0 0.7],40.0,False,True,2.4585045391818534,21,76.74646745889785,496.748,in_progress,0.0
121,23.0,-4.770969400602723,-0.6992244898729749,-155.2233820687051,10.743603466406242,0.7,[10.743603466406242 0.7],40.0,False,True,2.589280658727694,21,76.74646745889785,496.813,in_progress,0.0
121,24.0,-4.83976621534026,-0.7339537420391723,-154.57350313059115,3.7548374133213613,1.3550902925501178,[3.7548374133213613 1.3550902925501178],80.0,False,True,2.6721153596983447,21,76.74646745889785,496.889,in_progress,0.0
121,25.0,-4.91336608106458,-0.7836651437073985,-151.73215456050087,-16.636565745159846,2.5,[-16.636565745159846 2.5],60.0,False,True,2.773491325753441,21,76.74646745889785,496.958,in_progress,0.0
121,26.0,-4.986785507158993,-0.8323181625900419,-150.032974321912,30.0,1.6124666538618926,[30.0 1.6124666538618926],60.0,False,True,2.8735327302837206,22,76.74646745889785,497.012,in_progress,0.0
121,27.0,-5.078840975365882,-0.888531332371212,-149.58298902031925,10.496624909413157,0.7,[10.496624909413157 0.7],60.0,False,True,2.993413544455777,22,76.74646745889785,497.085,in_progress,0.0
121,28.0,-5.151664385987454,-0.947931980286852,-146.49592980984644,25.88811688432577,1.1197893502560645,[25.88811688432577 1.1197893502560645],60.0,False,True,3.0426092258713635,22,76.74646745889785,497.153,in_progress,0.0
121,29.0,-5.209715515982931,-1.0078321670789425,-142.54055768286534,30.0,2.5,[30.0 2.5],60.0,False,True,3.1372723359900516,22,76.74646745889785,497.223,in_progress,0.0
121,30.0,-5.262421362452234,-1.0765321462835433,-137.49212972326325,30.0,2.045586942412232,[30.0 2.045586942412232],60.0,False,True,3.2412634787897896,23,76.74646745889785,497.289,in_progress,0.0
121,31.0,-5.309274003497533,-1.1682292095317341,-129.7008964953082,30.0,0.9102310176292326,[30.0 0.9102310176292326],60.0,False,True,3.372310735787626,23,76.74646745889785,497.344,in_progress,0.0
121,32.0,-5.34686104994729,-1.2654089180643455,-121.71785096497663,1.1808061711131899,1.4305351854474062,[1.1808061711131899 1.4305351854474062],60.0,False,True,3.418137304932804,23,76.74646745889785,497.423,in_progress,0.0
121,33.0,-5.386763291910407,-1.349860745946022,-119.48477371836783,28.755012553845667,0.7,[28.755012553845667 0.7],60.0,False,True,3.530877213822721,23,76.74646745889785,497.488,in_progress,0.0
121,34.0,-5.4203790332139405,-1.4176849416479362,-118.56431952025359,-22.998394043160257,1.3330735999831784,[-22.998394043160257 1.3330735999831784],80.0,False,True,3.62153268574964,24,76.74646745889785,497.55,in_progress,0.0
121,35.0,-5.460134225648086,-1.4933182096329165,-118.39187098896547,-30.0,0.7,[-30.0 0.7],60.0,False,True,3.722789005972883,24,76.74646745889785,497.611,in_progress,0.0
121,36.0,-5.503025469949367,-1.558368961261076,-119.79668517934022,-28.399770353511805,2.179607872495447,[-28.399770353511805 2.179607872495447],60.0,False,True,3.7983621076606315,24,76.74646745889785,497.689,in_progress,0.0
