episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
160,1.0,0.6286749467188464,-0.38814027316518457,175.99519189522584,30.0,0.7,[30.0 0.7],0.0,False,True,0.18268826545992328,1,76.74646745889785,805.424,prepare,0.0
160,2.0,0.6290534225790553,-0.3880064247617394,175.93412879302494,-11.7289124454356,1.3650719762843377,[-11.7289124454356 1.3650719762843377],40.0,False,True,0.18221389317307446,1,76.74646745889785,805.491,in_progress,0.0
160,3.0,0.6239054854064691,-0.3886987126332061,176.19401175400984,-11.99822427019513,1.929666263768188,[-11.99822427019513 1.929666263768188],40.0,False,True,0.18880572062639533,1,76.74646745889785,805.551,in_progress,0.0
160,4.0,0.6046784712003497,-0.3868739528636427,176.0772713805277,30.0,2.5,[30.0 2.5],40.0,False,True,0.2139709292874668,1,76.74646745889785,805.626,in_progress,0.0
160,5.0,0.5768589082116973,-0.3937692566580544,178.44494572145106,4.879856699345865,1.811734293917858,[4.879856699345865 1.811734293917858],40.0,False,True,0.2492032442485605,1,76.74646745889785,805.67,in_progress,0.0
160,6.0,0.5383531795258775,-0.41097031772298215,-177.2533789770188,-29.53429940628886,1.5750416331255708,[-29.53429940628886 1.5750416331255708],60.0,False,True,0.29702222057129496,2,76.74646745889785,805.76,in_progress,0.0
160,7.0,0.4882227125041245,-0.4198419323286092,-175.65953219809518,-30.0,2.106957165980249,[-30.0 2.106957165980249],40.0,False,True,0.3609498257865342,2,76.74646745889785,805.825,in_progress,0.0
160,8.0,0.42066730448332146,-0.4106133585584258,-178.91978192560202,-30.0,2.2514714583289606,[-30.0 2.2514714583289606],40.0,False,True,0.449717865349633,2,76.74646745889785,805.887,in_progress,0.0
160,9.0,0.31653539880365916,-0.36780832774908134,171.56587662265085,18.365176828896935,0.7,[18.365176828896935 0.7],40.0,False,True,0.5896902223334329,3,76.74646745889785,805.956,in_progress,0.0
160,10.0,0.27057644050113927,-0.3405671911086156,166.36150205862702,-30.0,1.8160125822742086,[-30.0 1.8160125822742086],60.0,False,True,0.653534412865159,3,76.74646745889785,805.994,in_progress,0.0
160,11.0,0.16235886748556186,-0.26615043036512487,155.98889297767425,-4.023087076364803,2.3218142119659997,[-4.023087076364803 2.3218142119659997],60.0,False,True,0.8055353979796074,4,76.74646745889785,806.087,in_progress,0.0
160,12.0,0.11356423674091114,-0.2224544422658043,151.2920771248893,7.978226059479553,0.7,[7.978226059479553 0.7],60.0,False,True,0.875720183917012,4,76.74646745889785,806.158,in_progress,0.0
160,13.0,0.025565981898125242,-0.1631274754033964,148.5212836871953,30.0,1.5479865953509666,[30.0 1.5479865953509666],80.0,False,True,1.0002866354930182,4,76.74646745889785,806.229,in_progress,0.0
160,14.0,-0.05170172929645081,-0.12317200309509713,149.92781885437327,30.0,1.639577995166896,[30.0 1.639577995166896],80.0,False,True,1.1068943267789084,4,76.74646745889785,806.294,in_progress,0.0
160,15.0,-0.14799768649347222,-0.09270898253079285,154.6044264400373,30.0,2.427164188980098,[30.0 2.427164188980098],60.0,False,True,1.236471367416058,5,76.74646745889785,806.352,in_progress,0.0
160,16.0,-0.26240512154295625,-0.0759393180526676,161.87436073352842,-12.16220999074087,0.9182678034743667,[-12.16220999074087 0.9182678034743667],60.0,False,True,1.385268716404055,5,76.74646745889785,806.423,in_progress,0.0
160,17.0,-0.3636291592783611,-0.0695617314266638,169.49707908277446,-30.0,0.7,[-30.0 0.7],60.0,False,True,1.5171792136533095,5,76.74646745889785,806.485,in_progress,0.0
160,18.0,-0.4539247191360512,-0.058339858721389956,172.73596456212005,-30.0,1.7580060417424295,[-30.0 1.7580060417424295],60.0,False,True,1.6357386897067676,6,76.74646745889785,806.557,in_progress,0.0
160,19.0,-0.5368323216799735,-0.035545882065197924,170.56394348669346,-30.0,0.8051014033595684,[-30.0 0.8051014033595684],60.0,False,True,1.7440701559840546,6,76.74646745889785,806.626,in_progress,0.0
