episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
20,1.0,0.6287888210582219,-0.38802045895697995,175.98298889518819,2.6285140536150067,1.7941703650746486,[2.6285140536150067 1.7941703650746486],0.0,False,True,0.18255537484887505,1,76.74646745889785,81.822,prepare,0.0
20,2.0,0.6288889807061602,-0.3881076309541545,175.99880181101904,-10.20371480666255,0.7,[-10.20371480666255 0.7],40.0,False,True,0.18241467660129876,1,76.74646745889785,81.872,in_progress,0.0
20,3.0,0.6215839863082121,-0.38797512512329235,176.06880145040157,-30.0,1.521510160780545,[-30.0 1.521510160780545],60.0,False,True,0.1919064428103241,1,76.74646745889785,81.954,in_progress,0.0
20,4.0,0.5991010850334377,-0.37666031133940936,173.63949528826927,14.214977507073158,1.681050915567736,[14.214977507073158 1.681050915567736],80.0,False,True,0.22246848877964234,1,76.74646745889785,82.014,in_progress,0.0
20,5.0,0.5688246398510384,-0.3660212751773899,171.93635899821163,21.584937519932133,2.2661093116756765,[21.584937519932133 2.2661093116756765],60.0,False,True,0.26305604636196717,2,76.74646745889785,82.087,in_progress,0.0
20,6.0,0.518745734614577,-0.36796291542820314,174.06580046358823,30.0,2.5,[30.0 2.5],60.0,False,True,0.3277737705047309,2,76.74646745889785,82.147,in_progress,0.0
20,7.0,0.46261134293020106,-0.3836450544630728,179.0917608684927,6.608410987464282,1.464492805607231,[6.608410987464282 1.464492805607231],60.0,False,True,0.3986468968401545,2,76.74646745889785,82.211,in_progress,0.0
20,8.0,0.3925368983074621,-0.3981710762078346,-177.40256970513067,-12.554861529098204,0.7,[-12.554861529098204 0.7],40.0,False,True,0.48774477444475056,3,76.74646745889785,82.28,in_progress,0.0
20,9.0,0.3239152333661202,-0.4019460943454612,-177.25184341507673,-30.0,1.3000663610399488,[-30.0 1.3000663610399488],40.0,False,True,0.5746006611449316,3,76.74646745889785,82.344,in_progress,0.0
20,10.0,0.2581102139882391,-0.38681287902242023,178.56015651385118,18.805731915823998,1.3218332656483582,[18.805731915823998 1.3218332656483582],40.0,False,True,0.6621340691424198,3,76.74646745889785,82.41,in_progress,0.0
20,11.0,0.1827865824651014,-0.37289538015388995,175.94413508920735,-30.0,2.4773074639144923,[-30.0 2.4773074639144923],40.0,False,True,0.7617756645992398,4,76.74646745889785,82.484,in_progress,0.0
20,12.0,0.09489872826607273,-0.35478644060484277,173.08514658932995,22.911768705297433,1.3232034201117107,[22.911768705297433 1.3232034201117107],40.0,False,True,0.8783417429184047,4,76.74646745889785,82.548,in_progress,0.0
20,13.0,0.028272673412713334,-0.33349674343153585,169.9294397654119,-30.0,1.74882189335571,[-30.0 1.74882189335571],40.0,False,True,0.9678463208883502,4,76.74646745889785,82.614,in_progress,0.0
20,14.0,-0.050190171261090544,-0.3150400709871118,168.82490420316984,-6.115747279267644,1.516088331193366,[-6.115747279267644 1.516088331193366],60.0,False,True,1.0723455886815354,4,76.74646745889785,82.689,in_progress,0.0
20,15.0,-0.14302108301361383,-0.27742629677386044,164.68622452313772,-9.885876332913764,1.5654294674578524,[-9.885876332913764 1.5654294674578524],80.0,False,True,1.1986610691896387,5,76.74646745889785,82.741,in_progress,0.0
20,16.0,-0.22868524470487053,-0.23318675558250634,160.3413726128715,-30.0,1.9904117543887427,[-30.0 1.9904117543887427],60.0,False,True,1.3168436838069122,5,76.74646745889785,82.824,in_progress,0.0
20,17.0,-0.32311925071707426,-0.16627802349513604,153.65156221264465,-14.301143521265976,1.1961243702103181,[-14.301143521265976 1.1961243702103181],60.0,False,True,1.4492335925661837,5,76.74646745889785,82.873,in_progress,0.0
20,18.0,-0.39465323970922744,-0.0977734501164298,146.6448535402843,25.772232742509793,1.1115796327663536,[25.772232742509793 1.1115796327663536],60.0,False,True,1.552753314702319,6,76.74646745889785,82.948,in_progress,0.0
20,19.0,-0.46774666754854105,-0.026770918567033397,142.195927361691,2.2278034926641936,1.9048932150706157,[2.2278034926641936 1.9048932150706157],60.0,False,True,1.6586914400995774,6,76.74646745889785,83.017,in_progress,0.0
20,20.0,-0.5382073672591572,0.031051011844788284,141.61510537501675,-13.971714418678943,2.5,[-13.971714418678943 2.5],60.0,False,True,1.7557751892281686,6,76.74646745889785,83.083,in_progress,0.0
20,21.0,-0.6543402330105099,0.1397924746109934,138.782271863163,-30.0,2.4979325205439866,[-30.0 2.4979325205439866],60.0,False,True,1.922308316309994,6,76.74646745889785,83.147,in_progress,0.0
20,22.0,-0.7095564227833803,0.20849338889475957,135.31064343625224,1.6698485417519926,2.119931295516735,[1.6698485417519926 2.119931295516735],60.0,False,True,2.004021076307801,7,76.74646745889785,83.214,in_progress,0.0
20,23.0,-0.7856873526473626,0.3009974278763326,132.68315114592934,-30.0,1.5464201874117087,[-30.0 1.5464201874117087],60.0,False,False,2.1163541686238787,7,76.74646745889785,83.282,in_progress,0.0
20,24.0,-0.8722254127021307,0.40199988690567273,131.63410030274707,17.586905253552793,1.3533436367458727,[17.586905253552793 1.3533436367458727],40.0,False,False,2.2387859509121912,7,76.74646745889785,83.352,in_progress,0.0
20,25.0,-0.9509771397362808,0.495579345740307,130.9916261888394,-30.0,1.1301976619229632,[-30.0 1.1301976619229632],40.0,False,False,2.354029324993036,8,76.74646745889785,83.411,in_progress,0.0
20,26.0,-1.0215304864038433,0.57027638709812,131.83195617820007,-30.0,2.5,[-30.0 2.5],40.0,True,False,2.4559824602116107,8,76.74646745889785,83.481,off_track,0.0
21,1.0,-3.190790927561588,-0.03934845731522208,174.1887466008915,13.377403352887583,1.5124752953491238,[13.377403352887583 1.5124752953491238],0.0,False,True,0.18272830494663744,15,76.74646745889785,83.614,prepare,0.0
21,2.0,-3.1905469014541628,-0.039297172335579916,174.1432318103737,14.459926609210044,2.5,[14.459926609210044 2.5],40.0,False,True,0.18241881956974487,15,76.74646745889785,83.684,in_progress,0.0
21,3.0,-3.200191503485982,-0.037708923908434375,173.9105939383552,-4.273052175034881,2.356228921517828,[-4.273052175034881 2.356228921517828],60.0,False,True,0.19513123023828516,15,76.74646745889785,83.748,in_progress,0.0
