episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
140,62.0,-4.310590311969138,0.42198290847951636,153.24327427528067,17.700005294691564,1.7311282806656263,[17.700005294691564 1.7311282806656263],40.0,False,False,6.425143183018764,18,76.74646745889785,622.755,in_progress,0.0
140,63.0,-4.399347801412285,0.47445938821956746,151.6761704655724,-11.730855627560459,1.29802883588013,[-11.730855627560459 1.29802883588013],60.0,False,False,6.446759259570897,18,76.74646745889785,622.817,in_progress,0.0
140,64.0,-4.48814192725409,0.5190299359917634,152.29428725013398,22.463317092496325,1.237316604474592,[22.463317092496325 1.237316604474592],60.0,False,False,6.446759259570897,18,76.74646745889785,622.882,in_progress,0.0
140,65.0,-4.575794767710491,0.5629841482059179,152.71140995727646,-27.961509456015207,1.5607250585236345,[-27.961509456015207 1.5607250585236345],40.0,True,False,6.446759259570897,18,76.74646745889785,622.959,off_track,0.0
141,1.0,-3.190973912381162,-0.03904837761631496,174.04719043289765,8.564083176191517,2.4014405811877175,[8.564083176191517 2.4014405811877175],0.0,False,True,0.18300538659710708,15,76.74646745889785,623.087,prepare,0.0
141,2.0,-3.190546901454366,-0.03929717233555907,174.1432318103737,-12.98888189121162,1.8980625903463866,[-12.98888189121162 1.8980625903463866],40.0,False,True,0.18241881956974487,15,76.74646745889785,623.16,in_progress,0.0
141,3.0,-3.20087495884059,-0.036048246647443244,173.56027781596822,30.0,0.8816286677895879,[30.0 0.8816286677895879],60.0,False,True,0.19623792164018966,15,76.74646745889785,623.227,in_progress,0.0
141,4.0,-3.218656942501524,-0.03922020071807484,174.6253764283949,15.01554533774226,2.5,[15.01554533774226 2.5],40.0,False,True,0.2188650099395513,15,76.74646745889785,623.293,in_progress,0.0
141,5.0,-3.2534047977794835,-0.05076232802288047,178.12286586563587,-6.815671770528763,1.4819821909656892,[-6.815671770528763 1.4819821909656892],60.0,False,True,0.2623701959076616,15,76.74646745889785,623.358,in_progress,0.0
141,6.0,-3.297775683589107,-0.05786334224504817,-179.8518957079067,29.14217699192824,1.3900520010314872,[29.14217699192824 1.3900520010314872],40.0,False,True,0.31841161025535913,15,76.74646745889785,623.409,in_progress,0.0
141,7.0,-3.359763346619452,-0.06661674470583724,-177.87668759866773,-13.741849255527722,1.6117014694281853,[-13.741849255527722 1.6117014694281853],60.0,False,True,0.39732077155059803,15,76.74646745889785,623.493,in_progress,0.0
141,8.0,-3.439187006730613,-0.07974725751613529,-175.72357609850232,30.0,1.0571856936555417,[30.0 1.0571856936555417],40.0,False,True,0.49813716765664817,16,76.74646745889785,623.56,in_progress,0.0
141,9.0,-3.5077150933090198,-0.08293521930375958,-176.37609227629375,-8.165277333673789,0.7,[-8.165277333673789 0.7],40.0,False,True,0.5863496900637075,16,76.74646745889785,623.627,in_progress,0.0
141,10.0,-3.5889396034427428,-0.09173802811887108,-175.59979932407035,-1.687389381815379,0.7,[-1.687389381815379 0.7],40.0,False,True,0.7049765286574015,16,76.74646745889785,623.695,in_progress,0.0
141,11.0,-3.650891623860137,-0.09403020509041576,-176.1614851820692,8.977041455819275,1.3721295331232328,[8.977041455819275 1.3721295331232328],40.0,False,True,0.7857078154174989,16,76.74646745889785,623.76,in_progress,0.0
141,12.0,-3.716788294056381,-0.10132498271461891,-175.52654811507406,2.7852016692040706,1.5343112817190085,[2.7852016692040706 1.5343112817190085],60.0,False,True,0.871597839948391,17,76.74646745889785,623.806,in_progress,0.0
141,13.0,-3.7953908817746433,-0.11494900633668118,-173.90096442689713,7.497552675542565,2.5,[7.497552675542565 2.5],40.0,False,True,0.974067428015759,17,76.74646745889785,623.895,in_progress,0.0
141,14.0,-3.883494596390455,-0.13309717900603052,-172.03691407349388,-19.426801864118552,0.7,[-19.426801864118552 0.7],40.0,False,True,1.145846947229716,17,76.74646745889785,623.958,in_progress,0.0
141,15.0,-3.9729625408020883,-0.15080401441075242,-170.54615477386005,30.0,0.7,[30.0 0.7],40.0,False,True,1.2633604638478415,18,76.74646745889785,624.015,in_progress,0.0
141,16.0,-4.049202177994445,-0.16262176111418508,-170.78724474373473,-8.668872581982406,1.9367120027613385,[-8.668872581982406 1.9367120027613385],40.0,False,True,1.362058430855849,18,76.74646745889785,624.09,in_progress,0.0
141,17.0,-4.127090197513819,-0.17618941009984296,-170.67639533113402,6.28392701197528,1.9119307760948647,[6.28392701197528 1.9119307760948647],40.0,False,True,1.4881874167217868,18,76.74646745889785,624.159,in_progress,0.0
141,18.0,-4.214243134223601,-0.1887072953177191,-171.08149466535215,30.0,1.5402362932447164,[30.0 1.5402362932447164],40.0,False,True,1.5911232684234153,18,76.74646745889785,624.22,in_progress,0.0
141,19.0,-4.313063446800594,-0.21658871654536457,-168.51380208108046,19.802818005982104,0.7,[19.802818005982104 0.7],60.0,False,True,1.7179093865135857,19,76.74646745889785,624.29,in_progress,0.0
141,20.0,-4.389166726392171,-0.24835925276994014,-164.97328061624617,-18.262202861002002,0.7,[-18.262202861002002 0.7],60.0,False,True,1.8231262233819254,19,76.74646745889785,624.36,in_progress,0.0
141,21.0,-4.469456668398045,-0.28125580707784614,-162.11348007914478,-13.471395987643106,0.7,[-13.471395987643106 0.7],60.0,False,True,1.923782573921755,19,76.74646745889785,624.396,in_progress,0.0
141,22.0,-4.544840433575969,-0.3034310045076884,-162.5279439283713,30.0,1.1877625263216625,[30.0 1.1877625263216625],60.0,False,True,2.013924346606552,19,76.74646745889785,624.49,in_progress,0.0
141,23.0,-4.600780438989502,-0.3210686358698874,-162.48218720872367,-16.61863085502825,1.9766950589662222,[-16.61863085502825 1.9766950589662222],60.0,False,True,2.0818992286540507,20,76.74646745889785,624.555,in_progress,0.0
141,24.0,-4.676423876579848,-0.3493853882226253,-161.70973282529525,-11.937731339865486,2.0378057191434262,[-11.937731339865486 2.0378057191434262],60.0,False,True,2.177910347276925,20,76.74646745889785,624.615,in_progress,0.0
141,25.0,-4.772981807359347,-0.3647391131442506,-165.1321217950806,30.0,1.1312387444406564,[30.0 1.1312387444406564],60.0,False,True,2.249664517161551,20,76.74646745889785,624.691,in_progress,0.0
141,26.0,-4.854401582995187,-0.3773223835433002,-167.3481658135895,30.0,1.3425350861512741,[30.0 1.3425350861512741],80.0,False,True,2.3284947361332713,20,76.74646745889785,624.757,in_progress,0.0
141,27.0,-4.945317042500967,-0.4053488212072791,-165.737558398249,6.04968585590013,2.5,[6.04968585590013 2.5],60.0,False,True,2.430776783685308,21,76.74646745889785,624.819,in_progress,0.0
141,28.0,-5.0376733598012535,-0.4439929143624797,-162.60595539525548,-30.0,0.9738135410738722,[-30.0 0.9738135410738722],60.0,False,True,2.5450589781950472,21,76.74646745889785,624.885,in_progress,0.0
141,29.0,-5.1322505664986044,-0.4825930629074836,-159.51762087193012,-30.0,1.996182608353335,[-30.0 1.996182608353335],60.0,False,True,2.622833675951604,21,76.74646745889785,624.951,in_progress,0.0
141,30.0,-5.225599044025478,-0.5123576583505174,-160.4823810585303,30.0,1.8234957087352475,[30.0 1.8234957087352475],60.0,False,True,2.6443762370014543,21,76.74646745889785,625.027,in_progress,0.0
141,31.0,-5.32275840134708,-0.539556861689493,-162.13407092294182,-29.408670831694934,0.7,[-29.408670831694934 0.7],40.0,False,False,2.7336433019153685,21,76.74646745889785,625.081,in_progress,0.0
141,32.0,-5.416161942291366,-0.5747513809541506,-160.79764307677505,-7.641279043414052,1.2938504611060397,[-7.641279043414052 1.2938504611060397],60.0,False,False,2.8299507094899297,22,76.74646745889785,625.157,in_progress,0.0
141,33.0,-5.498508652715533,-0.6003853034080833,-161.3676237444621,-30.0,2.5,[-30.0 2.5],40.0,False,False,2.908601932498847,22,76.74646745889785,625.216,in_progress,0.0
141,34.0,-5.599023368662955,-0.6199518689611632,-164.42508634374195,-30.0,0.7,[-30.0 0.7],40.0,True,False,2.9910113109635845,22,76.74646745889785,625.274,off_track,0.0
142,1.0,-4.558154737833569,-2.4962317238469547,-40.01968017215252,-30.0,2.5,[-30.0 2.5],0.0,False,True,0.1826135863319589,28,76.74646745889785,625.423,prepare,0.0
142,2.0,-4.558216853717622,-2.4960731935889937,-39.99423425398468,-30.0,2.5,[-30.0 2.5],40.0,False,True,0.18241881956974487,28,76.74646745889785,625.485,in_progress,0.0
142,3.0,-4.551804657542701,-2.501458230714707,-39.95639798552366,-24.40426239438211,0.7048524154796003,[-24.40426239438211 0.7048524154796003],40.0,False,True,0.1933293699481392,28,76.74646745889785,625.559,in_progress,0.0
142,4.0,-4.54534198492783,-2.5218407732300454,-42.10912984323694,-11.964146405233777,2.5,[-11.964146405233777 2.5],60.0,False,True,0.21684991430488548,28,76.74646745889785,625.611,in_progress,0.0
142,5.0,-4.533646384420952,-2.554582223915011,-46.021438350970165,7.723209541108872,0.7,[7.723209541108872 0.7],60.0,False,True,0.2559440667697463,28,76.74646745889785,625.693,in_progress,0.0
142,6.0,-4.509698649650667,-2.5885656417574823,-47.73727073373839,-28.031763020827228,0.7,[-28.031763020827228 0.7],60.0,False,True,0.30830879381300025,28,76.74646745889785,625.759,in_progress,0.0
142,7.0,-4.484745688432526,-2.629032321827635,-49.75883081544996,3.1456117913165187,0.7,[3.1456117913165187 0.7],60.0,False,True,0.365236628501886,28,76.74646745889785,625.831,in_progress,0.0
142,8.0,-4.457479421924621,-2.67500724240715,-51.80794195282224,-15.79060528569783,2.050299738547781,[-15.79060528569783 2.050299738547781],60.0,False,True,0.41513178016268915,28,76.74646745889785,625.896,in_progress,0.0
142,9.0,-4.4282655782149885,-2.721448906875408,-53.26378586727075,30.0,0.7,[30.0 0.7],60.0,False,True,0.47825459171871726,28,76.74646745889785,625.951,in_progress,0.0
142,10.0,-4.407341455817538,-2.765614324326286,-55.641388592172866,-3.1564192516228893,2.5,[-3.1564192516228893 2.5],60.0,False,True,0.530531760751636,28,76.74646745889785,626.026,in_progress,0.0
142,11.0,-4.372118903924007,-2.8291832194478803,-57.32351287818256,30.0,1.9001609551827336,[30.0 1.9001609551827336],60.0,False,True,0.611547436378622,29,76.74646745889785,626.093,in_progress,0.0
142,12.0,-4.32238508581944,-2.902435791555739,-56.797411856359915,-1.7066276365269637,2.5,[-1.7066276365269637 2.5],60.0,False,True,0.7152423721701038,29,76.74646745889785,626.152,in_progress,0.0
142,13.0,-4.271878996582835,-2.9660909493397334,-55.32001014483756,11.268925310132737,1.2694528830888356,[11.268925310132737 1.2694528830888356],80.0,False,True,0.7762015622362783,29,76.74646745889785,626.23,in_progress,0.0
142,14.0,-4.209434802064673,-3.0441254069811827,-53.856126851416484,29.866719673824505,2.5,[29.866719673824505 2.5],60.0,False,True,0.8908818784395298,29,76.74646745889785,626.283,in_progress,0.0
142,15.0,-4.1367235894713446,-3.1186720635312075,-50.56318152357471,-30.0,2.5,[-30.0 2.5],60.0,False,True,1.0160924259596222,30,76.74646745889785,626.354,in_progress,0.0
142,16.0,-4.064416142411423,-3.185497646366924,-47.4963781933104,-30.0,1.912512905633187,[-30.0 1.912512905633187],60.0,False,True,1.1368796424379837,30,76.74646745889785,626.428,in_progress,0.0
142,17.0,-3.9941878922390384,-3.27631413870956,-49.512911933270495,-5.722286513797457,2.1495047934500673,[-5.722286513797457 2.1495047934500673],60.0,False,True,1.176458232787457,30,76.74646745889785,626.493,in_progress,0.0
142,18.0,-3.933243794526759,-3.384583686657609,-54.4764112364576,30.0,0.7,[30.0 0.7],40.0,False,False,1.286951660397874,30,76.74646745889785,626.553,in_progress,0.0
142,19.0,-3.8775777548646118,-3.479068772380768,-56.67910872176047,22.174093973559742,2.5,[22.174093973559742 2.5],40.0,False,False,1.3865188217780489,31,76.74646745889785,626.628,in_progress,0.0
142,20.0,-3.811037523551883,-3.5760692448365923,-56.123274985275216,-4.141348018740388,2.2332387401356706,[-4.141348018740388 2.2332387401356706],40.0,False,False,1.5006281839952242,31,76.74646745889785,626.684,in_progress,0.0
142,21.0,-3.7366951462764675,-3.680386979952478,-55.49505327743741,6.329851181084926,1.716644520132123,[6.329851181084926 1.716644520132123],20.0,True,False,1.541806440867402,31,76.74646745889785,626.763,off_track,0.0
143,1.0,-0.8412181147804774,-3.1989189152716397,-8.315172557555496,22.397833443526373,2.184342563765468,[22.397833443526373 2.184342563765468],0.0,False,True,0.18232990769634916,40,76.74646745889785,626.888,prepare,0.0
143,2.0,-0.8413108584772416,-3.1989494369416573,-8.29673129776019,-8.614077514930738,1.8271045722935901,[-8.614077514930738 1.8271045722935901],50.0,False,True,0.18221277945213998,40,76.74646745889785,626.956,in_progress,0.0
143,3.0,-0.8327622749415409,-3.198464007923955,-7.937261414256814,-3.7488629642831626,0.7,[-3.7488629642831626 0.7],50.0,False,True,0.1932606368109796,40,76.74646745889785,627.013,in_progress,0.0
143,4.0,-0.8049836233765922,-3.2033537249447996,-8.283162465850708,6.9132637356226425,1.7040273996447552,[6.9132637356226425 1.7040273996447552],50.0,False,True,0.2298597869720559,40,76.74646745889785,627.092,in_progress,0.0
143,5.0,-0.7765993418202533,-3.206395495126357,-8.073167024889148,-10.922815117389966,2.5,[-10.922815117389966 2.5],50.0,False,True,0.2670455832493701,40,76.74646745889785,627.165,in_progress,0.0
143,6.0,-0.7246062814070882,-3.215487858885137,-8.501320808108268,4.118064142264487,1.8993527411213225,[4.118064142264487 1.8993527411213225],50.0,False,True,0.33554144300658173,41,76.74646745889785,627.23,in_progress,0.0
143,7.0,-0.6578739041439261,-3.231534525823845,-9.883647799899187,22.29748891834093,2.5,[22.29748891834093 2.5],50.0,False,True,0.42392806470084865,41,76.74646745889785,627.293,in_progress,0.0
143,8.0,-0.5843939068459145,-3.240770336316374,-9.072292545126945,-6.473545553865669,1.3752696221650802,[-6.473545553865669 1.3752696221650802],50.0,False,True,0.517649804308204,41,76.74646745889785,627.357,in_progress,0.0
143,9.0,-0.5057091092721858,-3.248177554401044,-7.9480438430438145,12.723823466268115,2.335614797253488,[12.723823466268115 2.335614797253488],50.0,False,True,0.6202375058448423,41,76.74646745889785,627.428,in_progress,0.0
143,10.0,-0.41152561504038754,-3.260888684426134,-7.779495090276979,-30.0,0.9608356635709384,[-30.0 0.9608356635709384],50.0,False,True,0.7430655091077265,42,76.74646745889785,627.495,in_progress,0.0
143,11.0,-0.306846085641796,-3.270684325993062,-6.8199528543702135,30.0,2.3284361322995024,[30.0 2.3284361322995024],50.0,False,True,0.8752801070645744,42,76.74646745889785,627.559,in_progress,0.0
143,12.0,-0.20713691153007033,-3.280284297396375,-5.896856377980146,-30.0,2.0321175537915805,[-30.0 2.0321175537915805],50.0,False,True,1.0043992101438914,42,76.74646745889785,627.602,in_progress,0.0
143,13.0,-0.10816649780621784,-3.2863504654392415,-5.004870553133154,-12.140897499390874,2.4739142403641257,[-12.140897499390874 2.4739142403641257],50.0,False,True,1.1327903609585106,43,76.74646745889785,627.694,in_progress,0.0
143,14.0,0.004878240468635053,-3.309140742181592,-7.766397235013656,-30.0,1.3410621611838476,[-30.0 1.3410621611838476],50.0,False,True,1.2749358933091952,43,76.74646745889785,627.755,in_progress,0.0
143,15.0,0.11735545366226528,-3.339106645695905,-10.663403337533484,30.0,0.7,[30.0 0.7],50.0,False,True,1.4181837655309004,43,76.74646745889785,627.827,in_progress,0.0
